Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_ZN::Des Latent Heat Load [W],CORE_ZN::Des Latent Cool Load [W],CORE_ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN::Des Heat Load No DOAS [W],CORE_ZN::Des Sens Cool Load No DOAS [W],CORE_ZN::Des Latent Heat Load No DOAS [W],CORE_ZN::Des Latent Cool Load No DOAS [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Heat Load [W],PERIMETER_ZN_1::Des Latent Cool Load [W],PERIMETER_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Heat Load No DOAS [W],PERIMETER_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Heat Load [W],PERIMETER_ZN_2::Des Latent Cool Load [W],PERIMETER_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Heat Load No DOAS [W],PERIMETER_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Heat Load [W],PERIMETER_ZN_3::Des Latent Cool Load [W],PERIMETER_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Heat Load No DOAS [W],PERIMETER_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Heat Load [W],PERIMETER_ZN_4::Des Latent Cool Load [W],PERIMETER_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Heat Load No DOAS [W],PERIMETER_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%]
10:45:00,2.381506E+03,3.361596E+03,1.229011E-01,3.293994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099720E+01,4.531285E+01,2.399876E+01,4.916117E+01,4.630072E+03,3.042711E+03,2.389554E-01,2.951964E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895252E+01,2.399889E+01,4.806879E+01,2.877734E+03,2.948484E+03,1.485172E-01,2.889145E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883959E+01,2.399894E+01,4.702405E+01,4.397740E+03,3.084472E+03,2.269647E-01,2.992475E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886992E+01,2.399890E+01,4.803027E+01,2.874193E+03,1.943266E+03,1.483344E-01,1.904168E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883753E+01,2.399887E+01,4.794072E+01
11:00:00,2.381406E+03,3.343846E+03,1.228960E-01,3.276618E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099721E+01,4.532733E+01,2.399860E+01,4.918093E+01,4.630001E+03,3.048807E+03,2.389517E-01,2.957891E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895256E+01,2.399875E+01,4.806260E+01,2.877688E+03,2.810916E+03,1.485148E-01,2.754354E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883960E+01,2.399883E+01,4.714033E+01,4.397669E+03,3.082842E+03,2.269611E-01,2.990908E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886999E+01,2.399876E+01,4.803083E+01,2.874147E+03,1.946836E+03,1.483321E-01,1.907675E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883754E+01,2.399873E+01,4.793529E+01
11:15:00,2.381315E+03,3.326462E+03,1.228915E-01,3.259603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099722E+01,4.533875E+01,2.399855E+01,4.920089E+01,4.629938E+03,3.053101E+03,2.389485E-01,2.962072E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895257E+01,2.399872E+01,4.805702E+01,2.877646E+03,2.669279E+03,1.485127E-01,2.615578E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883960E+01,2.399878E+01,4.727121E+01,4.397605E+03,3.081483E+03,2.269578E-01,2.989606E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.887002E+01,2.399872E+01,4.803099E+01,2.874106E+03,1.949399E+03,1.483299E-01,1.910197E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883754E+01,2.399869E+01,4.793068E+01
11:30:00,2.381232E+03,3.309488E+03,1.228873E-01,3.243001E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099723E+01,4.534774E+01,2.399835E+01,4.922050E+01,4.629881E+03,3.056352E+03,2.389455E-01,2.965249E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895257E+01,2.399854E+01,4.805376E+01,2.877609E+03,2.536093E+03,1.485107E-01,2.485088E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883959E+01,2.399862E+01,4.738853E+01,4.397547E+03,3.080081E+03,2.269548E-01,2.988270E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.887004E+01,2.399855E+01,4.803227E+01,2.874069E+03,1.951179E+03,1.483280E-01,1.911957E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883753E+01,2.399852E+01,4.792846E+01
11:45:00,2.381157E+03,3.292931E+03,1.228834E-01,3.226793E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099723E+01,4.535482E+01,2.399850E+01,4.924067E+01,4.629829E+03,3.058900E+03,2.389428E-01,2.967733E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895257E+01,2.399867E+01,4.805064E+01,2.877576E+03,2.420264E+03,1.485090E-01,2.371599E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883958E+01,2.399871E+01,4.748480E+01,4.397495E+03,3.078558E+03,2.269521E-01,2.986804E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.887004E+01,2.399867E+01,4.803332E+01,2.874035E+03,1.952274E+03,1.483263E-01,1.913038E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883752E+01,2.399864E+01,4.792667E+01
12:00:00,2.381087E+03,3.277180E+03,1.228799E-01,3.211380E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099723E+01,4.536039E+01,2.399834E+01,4.925880E+01,4.629781E+03,3.060964E+03,2.389404E-01,2.969753E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895256E+01,2.399854E+01,4.804895E+01,2.877545E+03,2.325401E+03,1.485074E-01,2.278658E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883957E+01,2.399857E+01,4.754196E+01,4.397446E+03,3.077009E+03,2.269496E-01,2.985318E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.887003E+01,2.399855E+01,4.803486E+01,2.874004E+03,1.952808E+03,1.483247E-01,1.913571E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883751E+01,2.399852E+01,4.792653E+01
12:15:00,2.381022E+03,3.262275E+03,1.228766E-01,3.196814E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099724E+01,4.536477E+01,2.399800E+01,4.927596E+01,4.629737E+03,3.062391E+03,2.389381E-01,2.971169E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895255E+01,2.399826E+01,4.804784E+01,2.877516E+03,2.253035E+03,1.485059E-01,2.207771E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883955E+01,2.399829E+01,4.758007E+01,4.397402E+03,3.075279E+03,2.269473E-01,2.983671E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.887002E+01,2.399826E+01,4.803651E+01,2.873976E+03,1.952716E+03,1.483232E-01,1.913501E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883749E+01,2.399824E+01,4.792730E+01
12:30:00,2.380962E+03,3.248142E+03,1.228735E-01,3.183004E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099724E+01,4.536821E+01,2.399785E+01,4.929275E+01,4.629696E+03,3.063365E+03,2.389360E-01,2.972144E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895253E+01,2.399813E+01,4.804595E+01,2.877490E+03,2.203615E+03,1.485046E-01,2.159368E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883954E+01,2.399815E+01,4.760772E+01,4.397361E+03,3.073483E+03,2.269452E-01,2.981960E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.887001E+01,2.399814E+01,4.803732E+01,2.873950E+03,1.952113E+03,1.483219E-01,1.912931E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883748E+01,2.399811E+01,4.792788E+01
12:45:00,2.380906E+03,3.235260E+03,1.228706E-01,3.170419E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099724E+01,4.537091E+01,2.399784E+01,4.930768E+01,4.629658E+03,3.065026E+03,2.389340E-01,2.973784E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895252E+01,2.399813E+01,4.804276E+01,2.877465E+03,2.176878E+03,1.485033E-01,2.133191E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883952E+01,2.399814E+01,4.762504E+01,4.397322E+03,3.072571E+03,2.269432E-01,2.981103E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.887000E+01,2.399813E+01,4.803669E+01,2.873925E+03,1.951662E+03,1.483206E-01,1.912507E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883747E+01,2.399811E+01,4.792754E+01
13:00:00,2.380853E+03,3.223769E+03,1.228679E-01,3.159200E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099724E+01,4.537302E+01,2.399754E+01,4.932012E+01,4.629622E+03,3.067922E+03,2.389322E-01,2.976626E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895251E+01,2.399789E+01,4.803916E+01,2.877442E+03,2.162607E+03,1.485021E-01,2.119232E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883951E+01,2.399792E+01,4.763467E+01,4.397286E+03,3.072959E+03,2.269413E-01,2.981512E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886999E+01,2.399790E+01,4.803537E+01,2.873902E+03,1.951700E+03,1.483194E-01,1.912565E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883745E+01,2.399788E+01,4.792671E+01
13:15:00,2.380803E+03,3.213425E+03,1.228654E-01,3.149132E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099724E+01,4.537467E+01,2.399719E+01,4.933366E+01,4.629588E+03,3.071813E+03,2.389304E-01,2.980453E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895250E+01,2.399762E+01,4.803329E+01,2.877421E+03,2.153832E+03,1.485010E-01,2.110670E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883950E+01,2.399765E+01,4.764134E+01,4.397252E+03,3.074379E+03,2.269396E-01,2.982941E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886998E+01,2.399762E+01,4.803235E+01,2.873880E+03,1.952154E+03,1.483183E-01,1.913043E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883744E+01,2.399761E+01,4.792451E+01
13:30:00,2.380756E+03,3.204232E+03,1.228629E-01,3.140184E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537596E+01,2.399716E+01,4.934314E+01,4.629556E+03,3.076711E+03,2.389288E-01,2.985252E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895249E+01,2.399760E+01,4.802785E+01,2.877400E+03,2.148649E+03,1.485000E-01,2.105624E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883949E+01,2.399763E+01,4.764404E+01,4.397220E+03,3.076802E+03,2.269379E-01,2.985339E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886996E+01,2.399760E+01,4.802912E+01,2.873860E+03,1.953098E+03,1.483172E-01,1.913997E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883743E+01,2.399759E+01,4.792209E+01
13:45:00,2.380712E+03,3.196033E+03,1.228607E-01,3.132242E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537696E+01,2.399622E+01,4.935558E+01,4.629526E+03,3.082630E+03,2.389272E-01,2.991060E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895248E+01,2.399694E+01,4.802228E+01,2.877381E+03,2.146074E+03,1.484990E-01,2.103144E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883948E+01,2.399706E+01,4.764618E+01,4.397190E+03,3.080195E+03,2.269364E-01,2.988697E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886995E+01,2.399694E+01,4.802621E+01,2.873840E+03,1.966248E+03,1.483162E-01,1.926925E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883742E+01,2.399698E+01,4.792018E+01
14:00:00,2.380670E+03,3.189038E+03,1.228585E-01,3.125480E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537773E+01,2.399606E+01,4.936447E+01,4.629497E+03,3.089395E+03,2.389257E-01,2.997689E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895247E+01,2.399681E+01,4.801493E+01,2.877363E+03,2.145277E+03,1.484980E-01,2.102405E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883947E+01,2.399694E+01,4.764569E+01,4.397161E+03,3.084433E+03,2.269349E-01,2.992874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886994E+01,2.399682E+01,4.802143E+01,2.873822E+03,1.998457E+03,1.483153E-01,1.958536E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883741E+01,2.399677E+01,4.785910E+01
14:15:00,2.380629E+03,3.183057E+03,1.228564E-01,3.119712E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537833E+01,2.399603E+01,4.937145E+01,4.629470E+03,3.095915E+03,2.389243E-01,3.004083E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895246E+01,2.399679E+01,4.800708E+01,2.877345E+03,2.145085E+03,1.484971E-01,2.102260E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883946E+01,2.399691E+01,4.764433E+01,4.397134E+03,3.088609E+03,2.269335E-01,2.996991E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886993E+01,2.399680E+01,4.801603E+01,2.873805E+03,2.052659E+03,1.483144E-01,2.011705E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883740E+01,2.399667E+01,4.774081E+01
14:30:00,2.380591E+03,3.177980E+03,1.228545E-01,3.114816E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537879E+01,2.399602E+01,4.937771E+01,4.629444E+03,3.101650E+03,2.389230E-01,3.009702E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895245E+01,2.399679E+01,4.800132E+01,2.877328E+03,2.144776E+03,1.484962E-01,2.101992E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883945E+01,2.399691E+01,4.764477E+01,4.397107E+03,3.092272E+03,2.269321E-01,3.000600E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886992E+01,2.399680E+01,4.801223E+01,2.873788E+03,2.130917E+03,1.483135E-01,2.088446E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883739E+01,2.399663E+01,4.759041E+01
